DESTINATION_AIRPORT,MONTH,DAY,ARRIVAL_DELAY
OAJ,6,10,3
OAJ,6,11,4
OAJ,6,12,4
OAJ,6,13,3
OAJ,6,14,3
OAJ,6,15,4
OAJ,6,16,3
OAJ,6,17,3
OAJ,6,18,4
OAJ,6,19,4
OAJ,6,20,2
OAJ,6,21,3
OAJ,6,22,4
OAJ,6,23,3
OAJ,6,24,2
OAJ,6,25,4
OAJ,6,26,4
OAJ,6,27,3
OAJ,6,28,3
OAJ,6,29,4
OAJ,6,30,3
OAJ,7,1,3
OAJ,7,2,4
OAJ,7,3,3
OAJ,7,4,3
OAJ,7,5,3
OAJ,7,6,4
OAJ,7,7,3
OAJ,7,8,3
OAJ,7,9,4
OAJ,7,10,4
OAJ,7,11,3
OAJ,7,12,3
OAJ,7,13,3
OAJ,7,14,3
OAJ,7,15,3
OAJ,7,16,4
OAJ,7,17,4
OAJ,7,18,3
OAJ,7,19,3
OAJ,7,20,4
OAJ,7,21,3
OAJ,7,22,3
OAJ,7,23,4
OAJ,7,24,3
OAJ,7,25,3
OAJ,7,26,3
OAJ,7,27,4
OAJ,7,28,3
OAJ,7,29,3
OAJ,7,30,4
OAJ,7,31,4
OAJ,8,1,3
OAJ,8,2,3
OAJ,8,3,4
OAJ,8,4,3
OAJ,8,5,3
OAJ,8,6,3
OAJ,8,7,4
OAJ,8,8,3
OAJ,8,9,3
OAJ,8,10,4
OAJ,8,11,3
OAJ,8,12,3
OAJ,8,13,4
OAJ,8,14,4
OAJ,8,15,3
OAJ,8,16,3
OAJ,8,17,4
OAJ,8,18,3
OAJ,8,19,3
OAJ,8,20,4
OAJ,8,21,4
OAJ,8,22,3
OAJ,8,23,3
OAJ,8,24,4
OAJ,8,25,3
OAJ,8,26,3
OAJ,8,27,4
OAJ,8,28,4
OAJ,8,29,3
OAJ,8,30,3
OAJ,8,31,4
OAJ,9,1,3
OAJ,9,2,3
OAJ,9,3,4
OAJ,9,4,4
OAJ,9,5,2
OAJ,9,6,2
OAJ,9,7,4
OAJ,9,8,3
OAJ,9,9,2
OAJ,9,10,3
OAJ,9,11,3
OAJ,9,12,2
OAJ,9,13,4
OAJ,9,14,4
OAJ,9,15,4
OAJ,9,16,3
OAJ,9,17,4
OAJ,9,18,4
OAJ,9,19,2
OAJ,9,20,4
OAJ,9,21,4
OAJ,9,22,4
OAJ,9,23,3
OAJ,9,24,4
OAJ,9,25,4
OAJ,9,26,2
OAJ,9,27,4
OAJ,9,28,4
OAJ,9,29,4
OAJ,9,30,3
OAJ,11,1,4
OAJ,11,2,3
OAJ,11,3,4
OAJ,11,4,4
OAJ,11,5,4
OAJ,11,6,4
OAJ,11,7,2
OAJ,11,8,4
OAJ,11,9,4
OAJ,11,10,4
OAJ,11,11,4
OAJ,11,12,4
OAJ,11,13,4
OAJ,11,14,2
OAJ,11,15,4
OAJ,11,16,4
OAJ,11,17,4
OAJ,11,18,4
OAJ,11,19,4
OAJ,11,20,4
OAJ,11,21,2
OAJ,11,22,3
OAJ,11,23,3
OAJ,11,24,4
OAJ,11,25,4
OAJ,11,26,2
OAJ,11,27,3
OAJ,11,28,4
OAJ,11,29,4
OAJ,11,30,4
OAJ,12,1,2
OAJ,12,2,3
OAJ,12,3,3
OAJ,12,4,3
OAJ,12,5,2
OAJ,12,6,3
OAJ,12,7,3
OAJ,12,8,3
OAJ,12,9,3
OAJ,12,10,3
OAJ,12,11,3
OAJ,12,12,2
OAJ,12,13,3
OAJ,12,14,3
OAJ,12,15,3
OAJ,12,16,2
OAJ,12,17,3
OAJ,12,18,3
OAJ,12,19,3
OAJ,12,20,4
OAJ,12,21,4
OAJ,12,22,4
OAJ,12,23,4
OAJ,12,24,2
OAJ,12,25,2
OAJ,12,26,2
OAJ,12,27,4
OAJ,12,28,4
OAJ,12,29,4
OAJ,12,30,4
OAJ,12,31,3
ORD,1,1,673
ORD,1,2,803
ORD,1,3,699
ORD,1,4,708
ORD,1,5,721
ORD,1,6,713
ORD,1,7,750
ORD,1,8,596
ORD,1,9,701
ORD,1,10,538
ORD,1,11,659
ORD,1,12,778
ORD,1,13,765
ORD,1,14,776
ORD,1,15,791
ORD,1,16,804
ORD,1,17,578
ORD,1,18,700
ORD,1,19,790
ORD,1,20,773
ORD,1,21,777
ORD,1,22,796
ORD,1,23,803
ORD,1,24,587
ORD,1,25,680
ORD,1,26,754
ORD,1,27,668
ORD,1,28,746
ORD,1,29,791
ORD,1,30,806
ORD,1,31,553
ORD,2,1,120
ORD,2,2,425
ORD,2,3,654
ORD,2,4,709
ORD,2,5,786
ORD,2,6,799
ORD,2,7,580
ORD,2,8,717
ORD,2,9,740
ORD,2,10,762
ORD,2,11,786
ORD,2,12,826
ORD,2,13,837
ORD,2,14,598
ORD,2,15,694
ORD,2,16,750
ORD,2,17,783
ORD,2,18,817
ORD,2,19,830
ORD,2,20,815
ORD,2,21,605
ORD,2,22,759
ORD,2,23,822
ORD,2,24,813
ORD,2,25,814
ORD,2,26,746
ORD,2,27,831
ORD,2,28,614
ORD,3,1,740
ORD,3,2,809
ORD,3,3,681
ORD,3,4,798
ORD,3,5,751
ORD,3,6,830
ORD,3,7,682
ORD,3,8,815
ORD,3,9,870
ORD,3,10,851
ORD,3,11,861
ORD,3,12,877
ORD,3,13,880
ORD,3,14,688
ORD,3,15,828
ORD,3,16,881
ORD,3,17,874
ORD,3,18,879
ORD,3,19,880
ORD,3,20,870
ORD,3,21,693
ORD,3,22,823
ORD,3,23,661
ORD,3,24,861
ORD,3,25,879
ORD,3,26,883
ORD,3,27,877
ORD,3,28,694
ORD,3,29,826
ORD,3,30,901
ORD,3,31,892
ORD,4,1,900
ORD,4,2,883
ORD,4,3,882
ORD,4,4,685
ORD,4,5,796
ORD,4,6,896
ORD,4,7,869
ORD,4,8,870
ORD,4,9,534
ORD,4,10,844
ORD,4,11,683
ORD,4,12,828
ORD,4,13,889
ORD,4,14,866
ORD,4,15,883
ORD,4,16,894
ORD,4,17,890
ORD,4,18,687
ORD,4,19,834
ORD,4,20,883
ORD,4,21,877
ORD,4,22,897
ORD,4,23,898
ORD,4,24,904
ORD,4,25,689
ORD,4,26,833
ORD,4,27,901
ORD,4,28,886
ORD,4,29,903
ORD,4,30,908
ORD,5,1,912
ORD,5,2,690
ORD,5,3,849
ORD,5,4,898
ORD,5,5,886
ORD,5,6,902
ORD,5,7,919
ORD,5,8,857
ORD,5,9,689
ORD,5,10,840
ORD,5,11,910
ORD,5,12,914
ORD,5,13,913
ORD,5,14,926
ORD,5,15,930
ORD,5,16,701
ORD,5,17,858
ORD,5,18,917
ORD,5,19,915
ORD,5,20,911
ORD,5,21,924
ORD,5,22,922
ORD,5,23,687
ORD,5,24,653
ORD,5,25,834
ORD,5,26,912
ORD,5,27,903
ORD,5,28,926
ORD,5,29,920
ORD,5,30,669
ORD,5,31,839
ORD,6,1,910
ORD,6,2,916
ORD,6,3,913
ORD,6,4,925
ORD,6,5,940
ORD,6,6,789
ORD,6,7,862
ORD,6,8,825
ORD,6,9,901
ORD,6,10,925
ORD,6,11,933
ORD,6,12,893
ORD,6,13,760
ORD,6,14,888
ORD,6,15,542
ORD,6,16,802
ORD,6,17,898
ORD,6,18,906
ORD,6,19,943
ORD,6,20,784
ORD,6,21,892
ORD,6,22,740
ORD,6,23,919
ORD,6,24,929
ORD,6,25,936
ORD,6,26,938
ORD,6,27,797
ORD,6,28,901
ORD,6,29,928
ORD,6,30,907
ORD,7,1,897
ORD,7,2,937
ORD,7,3,740
ORD,7,4,629
ORD,7,5,873
ORD,7,6,887
ORD,7,7,902
ORD,7,8,923
ORD,7,9,943
ORD,7,10,944
ORD,7,11,795
ORD,7,12,911
ORD,7,13,820
ORD,7,14,923
ORD,7,15,929
ORD,7,16,937
ORD,7,17,937
ORD,7,18,731
ORD,7,19,891
ORD,7,20,923
ORD,7,21,928
ORD,7,22,935
ORD,7,23,940
ORD,7,24,945
ORD,7,25,792
ORD,7,26,899
ORD,7,27,934
ORD,7,28,922
ORD,7,29,938
ORD,7,30,935
ORD,7,31,939
ORD,8,1,793
ORD,8,2,799
ORD,8,3,915
ORD,8,4,939
ORD,8,5,943
ORD,8,6,946
ORD,8,7,951
ORD,8,8,800
ORD,8,9,910
ORD,8,10,840
ORD,8,11,930
ORD,8,12,947
ORD,8,13,952
ORD,8,14,944
ORD,8,15,757
ORD,8,16,919
ORD,8,17,851
ORD,8,18,859
ORD,8,19,889
ORD,8,20,909
ORD,8,21,925
ORD,8,22,718
ORD,8,23,845
ORD,8,24,927
ORD,8,25,917
ORD,8,26,918
ORD,8,27,927
ORD,8,28,933
ORD,8,29,719
ORD,8,30,868
ORD,8,31,853
ORD,9,1,914
ORD,9,2,915
ORD,9,3,931
ORD,9,4,924
ORD,9,5,680
ORD,9,6,666
ORD,9,7,882
ORD,9,8,791
ORD,9,9,885
ORD,9,10,878
ORD,9,11,901
ORD,9,12,690
ORD,9,13,860
ORD,9,14,913
ORD,9,15,880
ORD,9,16,908
ORD,9,17,874
ORD,9,18,870
ORD,9,19,666
ORD,9,20,860
ORD,9,21,924
ORD,9,22,890
ORD,9,23,904
ORD,9,24,923
ORD,9,25,931
ORD,9,26,698
ORD,9,27,873
ORD,9,28,927
ORD,9,29,909
ORD,9,30,916
ORD,11,1,861
ORD,11,2,914
ORD,11,3,897
ORD,11,4,906
ORD,11,5,934
ORD,11,6,935
ORD,11,7,689
ORD,11,8,876
ORD,11,9,934
ORD,11,10,917
ORD,11,11,835
ORD,11,12,910
ORD,11,13,932
ORD,11,14,691
ORD,11,15,867
ORD,11,16,926
ORD,11,17,908
ORD,11,18,688
ORD,11,19,920
ORD,11,20,904
ORD,11,21,334
ORD,11,22,725
ORD,11,23,784
ORD,11,24,888
ORD,11,25,923
ORD,11,26,498
ORD,11,27,686
ORD,11,28,878
ORD,11,29,981
ORD,11,30,932
ORD,12,1,873
ORD,12,2,848
ORD,12,3,885
ORD,12,4,881
ORD,12,5,598
ORD,12,6,781
ORD,12,7,838
ORD,12,8,854
ORD,12,9,861
ORD,12,10,890
ORD,12,11,883
ORD,12,12,597
ORD,12,13,775
ORD,12,14,878
ORD,12,15,846
ORD,12,16,859
ORD,12,17,862
ORD,12,18,877
ORD,12,19,761
ORD,12,20,819
ORD,12,21,862
ORD,12,22,861
ORD,12,23,857
ORD,12,24,736
ORD,12,25,646
ORD,12,26,756
ORD,12,27,817
ORD,12,28,320
ORD,12,29,720
ORD,12,30,829
ORD,12,31,712
PDX,1,1,119
PDX,1,2,142
PDX,1,3,133
PDX,1,4,137
PDX,1,5,125
PDX,1,6,110
PDX,1,7,116
PDX,1,8,120
PDX,1,9,120
PDX,1,10,95
PDX,1,11,113
PDX,1,12,122
PDX,1,13,113
PDX,1,14,117
PDX,1,15,124
PDX,1,16,122
PDX,1,17,90
PDX,1,18,109
PDX,1,19,121
PDX,1,20,111
PDX,1,21,115
PDX,1,22,124
PDX,1,23,121
PDX,1,24,93
PDX,1,25,113
PDX,1,26,120
PDX,1,27,109
PDX,1,28,117
PDX,1,29,123
PDX,1,30,120
PDX,1,31,90
PDX,2,1,100
PDX,2,2,120
PDX,2,3,111
PDX,2,4,117
PDX,2,5,123
PDX,2,6,118
PDX,2,7,93
PDX,2,8,110
PDX,2,9,121
PDX,2,10,111
PDX,2,11,116
PDX,2,12,124
PDX,2,13,121
PDX,2,14,96
PDX,2,15,108
PDX,2,16,120
PDX,2,17,112
PDX,2,18,115
PDX,2,19,122
PDX,2,20,121
PDX,2,21,96
PDX,2,22,111
PDX,2,23,116
PDX,2,24,111
PDX,2,25,114
PDX,2,26,123
PDX,2,27,119
PDX,2,28,95
PDX,3,1,108
PDX,3,2,123
PDX,3,3,114
PDX,3,4,122
PDX,3,5,127
PDX,3,6,129
PDX,3,7,105
PDX,3,8,128
PDX,3,9,133
PDX,3,10,127
PDX,3,11,126
PDX,3,12,134
PDX,3,13,134
PDX,3,14,109
PDX,3,15,121
PDX,3,16,129
PDX,3,17,126
PDX,3,18,125
PDX,3,19,134
PDX,3,20,132
PDX,3,21,109
PDX,3,22,128
PDX,3,23,131
PDX,3,24,127
PDX,3,25,125
PDX,3,26,134
PDX,3,27,134
PDX,3,28,109
PDX,3,29,127
PDX,3,30,133
PDX,3,31,126
PDX,4,1,127
PDX,4,2,132
PDX,4,3,129
PDX,4,4,109
PDX,4,5,123
PDX,4,6,133
PDX,4,7,125
PDX,4,8,128
PDX,4,9,132
PDX,4,10,134
PDX,4,11,112
PDX,4,12,127
PDX,4,13,134
PDX,4,14,130
PDX,4,15,129
PDX,4,16,136
PDX,4,17,137
PDX,4,18,113
PDX,4,19,131
PDX,4,20,137
PDX,4,21,129
PDX,4,22,130
PDX,4,23,137
PDX,4,24,135
PDX,4,25,109
PDX,4,26,126
PDX,4,27,136
PDX,4,28,131
PDX,4,29,130
PDX,4,30,136
PDX,5,1,137
PDX,5,2,110
PDX,5,3,128
PDX,5,4,137
PDX,5,5,131
PDX,5,6,136
PDX,5,7,142
PDX,5,8,142
PDX,5,9,111
PDX,5,10,129
PDX,5,11,143
PDX,5,12,140
PDX,5,13,140
PDX,5,14,142
PDX,5,15,143
PDX,5,16,114
PDX,5,17,136
PDX,5,18,143
PDX,5,19,141
PDX,5,20,140
PDX,5,21,144
PDX,5,22,141
PDX,5,23,113
PDX,5,24,112
PDX,5,25,134
PDX,5,26,138
PDX,5,27,140
PDX,5,28,140
PDX,5,29,141
PDX,5,30,113
PDX,5,31,134
PDX,6,1,143
PDX,6,2,140
PDX,6,3,141
PDX,6,4,152
PDX,6,5,150
PDX,6,6,133
PDX,6,7,156
PDX,6,8,160
PDX,6,9,158
PDX,6,10,161
PDX,6,11,162
PDX,6,12,163
PDX,6,13,148
PDX,6,14,156
PDX,6,15,157
PDX,6,16,160
PDX,6,17,161
PDX,6,18,164
PDX,6,19,165
PDX,6,20,150
PDX,6,21,159
PDX,6,22,164
PDX,6,23,162
PDX,6,24,165
PDX,6,25,164
PDX,6,26,165
PDX,6,27,149
PDX,6,28,155
PDX,6,29,161
PDX,6,30,160
PDX,7,1,168
PDX,7,2,167
PDX,7,3,149
PDX,7,4,136
PDX,7,5,164
PDX,7,6,168
PDX,7,7,166
PDX,7,8,170
PDX,7,9,166
PDX,7,10,167
PDX,7,11,153
PDX,7,12,164
PDX,7,13,168
PDX,7,14,165
PDX,7,15,170
PDX,7,16,169
PDX,7,17,170
PDX,7,18,152
PDX,7,19,164
PDX,7,20,168
PDX,7,21,167
PDX,7,22,170
PDX,7,23,169
PDX,7,24,169
PDX,7,25,153
PDX,7,26,164
PDX,7,27,169
PDX,7,28,166
PDX,7,29,171
PDX,7,30,168
PDX,7,31,170
PDX,8,1,155
PDX,8,2,167
PDX,8,3,170
PDX,8,4,168
PDX,8,5,174
PDX,8,6,171
PDX,8,7,172
PDX,8,8,156
PDX,8,9,167
PDX,8,10,171
PDX,8,11,170
PDX,8,12,173
PDX,8,13,170
PDX,8,14,172
PDX,8,15,151
PDX,8,16,167
PDX,8,17,169
PDX,8,18,161
PDX,8,19,166
PDX,8,20,165
PDX,8,21,165
PDX,8,22,145
PDX,8,23,161
PDX,8,24,165
PDX,8,25,160
PDX,8,26,164
PDX,8,27,164
PDX,8,28,165
PDX,8,29,142
PDX,8,30,159
PDX,8,31,164
PDX,9,1,156
PDX,9,2,161
PDX,9,3,161
PDX,9,4,162
PDX,9,5,128
PDX,9,6,133
PDX,9,7,154
PDX,9,8,153
PDX,9,9,151
PDX,9,10,151
PDX,9,11,153
PDX,9,12,129
PDX,9,13,148
PDX,9,14,151
PDX,9,15,148
PDX,9,16,151
PDX,9,17,153
PDX,9,18,154
PDX,9,19,130
PDX,9,20,148
PDX,9,21,154
PDX,9,22,147
PDX,9,23,149
PDX,9,24,153
PDX,9,25,155
PDX,9,26,126
PDX,9,27,147
PDX,9,28,154
PDX,9,29,147
PDX,9,30,152
PDX,11,1,146
PDX,11,2,153
PDX,11,3,148
PDX,11,4,150
PDX,11,5,153
PDX,11,6,152
PDX,11,7,128
PDX,11,8,151
PDX,11,9,153
PDX,11,10,148
PDX,11,11,148
PDX,11,12,152
PDX,11,13,152
PDX,11,14,125
PDX,11,15,150
PDX,11,16,152
PDX,11,17,143
PDX,11,18,147
PDX,11,19,153
PDX,11,20,153
PDX,11,21,126
PDX,11,22,137
PDX,11,23,141
PDX,11,24,153
PDX,11,25,154
PDX,11,26,105
PDX,11,27,127
PDX,11,28,151
PDX,11,29,160
PDX,11,30,154
PDX,12,1,145
PDX,12,2,144
PDX,12,3,150
PDX,12,4,146
PDX,12,5,115
PDX,12,6,145
PDX,12,7,146
PDX,12,8,128
PDX,12,9,143
PDX,12,10,149
PDX,12,11,149
PDX,12,12,114
PDX,12,13,142
PDX,12,14,145
PDX,12,15,141
PDX,12,16,145
PDX,12,17,154
PDX,12,18,151
PDX,12,19,145
PDX,12,20,151
PDX,12,21,152
PDX,12,22,158
PDX,12,23,158
PDX,12,24,133
PDX,12,25,135
PDX,12,26,146
PDX,12,27,152
PDX,12,28,147
PDX,12,29,155
PDX,12,30,159
PDX,12,31,127
PHL,1,1,159
PHL,1,2,198
PHL,1,3,174
PHL,1,4,189
PHL,1,5,193
PHL,1,6,174
PHL,1,7,189
PHL,1,8,190
PHL,1,9,195
PHL,1,10,156
PHL,1,11,173
PHL,1,12,193
PHL,1,13,187
PHL,1,14,188
PHL,1,15,197
PHL,1,16,197
PHL,1,17,160
PHL,1,18,170
PHL,1,19,196
PHL,1,20,189
PHL,1,21,187
PHL,1,22,195
PHL,1,23,189
PHL,1,24,157
PHL,1,25,176
PHL,1,26,99
PHL,1,27,65
PHL,1,28,177
PHL,1,29,199
PHL,1,30,198
PHL,1,31,154
PHL,2,1,150
PHL,2,2,169
PHL,2,3,182
PHL,2,4,187
PHL,2,5,196
PHL,2,6,196
PHL,2,7,160
PHL,2,8,177
PHL,2,9,178
PHL,2,10,185
PHL,2,11,194
PHL,2,12,197
PHL,2,13,192
PHL,2,14,153
PHL,2,15,157
PHL,2,16,182
PHL,2,17,177
PHL,2,18,185
PHL,2,19,195
PHL,2,20,190
PHL,2,21,112
PHL,2,22,148
PHL,2,23,185
PHL,2,24,190
PHL,2,25,181
PHL,2,26,181
PHL,2,27,191
PHL,2,28,153
PHL,3,1,118
PHL,3,2,193
PHL,3,3,168
PHL,3,4,148
PHL,3,5,95
PHL,3,6,195
PHL,3,7,163
PHL,3,8,181
PHL,3,9,200
PHL,3,10,191
PHL,3,11,197
PHL,3,12,200
PHL,3,13,200
PHL,3,14,165
PHL,3,15,186
PHL,3,16,203
PHL,3,17,195
PHL,3,18,201
PHL,3,19,203
PHL,3,20,197
PHL,3,21,166
PHL,3,22,185
PHL,3,23,199
PHL,3,24,196
PHL,3,25,201
PHL,3,26,203
PHL,3,27,202
PHL,3,28,165
PHL,3,29,188
PHL,3,30,203
PHL,3,31,203
PHL,4,1,203
PHL,4,2,205
PHL,4,3,203
PHL,4,4,164
PHL,4,5,183
PHL,4,6,205
PHL,4,7,200
PHL,4,8,196
PHL,4,9,197
PHL,4,10,199
PHL,4,11,167
PHL,4,12,184
PHL,4,13,200
PHL,4,14,195
PHL,4,15,197
PHL,4,16,203
PHL,4,17,202
PHL,4,18,169
PHL,4,19,187
PHL,4,20,201
PHL,4,21,194
PHL,4,22,197
PHL,4,23,202
PHL,4,24,202
PHL,4,25,167
PHL,4,26,186
PHL,4,27,202
PHL,4,28,193
PHL,4,29,197
PHL,4,30,202
PHL,5,1,205
PHL,5,2,168
PHL,5,3,185
PHL,5,4,201
PHL,5,5,198
PHL,5,6,200
PHL,5,7,207
PHL,5,8,210
PHL,5,9,172
PHL,5,10,186
PHL,5,11,208
PHL,5,12,207
PHL,5,13,207
PHL,5,14,211
PHL,5,15,213
PHL,5,16,173
PHL,5,17,192
PHL,5,18,200
PHL,5,19,203
PHL,5,20,207
PHL,5,21,209
PHL,5,22,214
PHL,5,23,165
PHL,5,24,167
PHL,5,25,205
PHL,5,26,205
PHL,5,27,201
PHL,5,28,207
PHL,5,29,209
PHL,5,30,173
PHL,5,31,192
PHL,6,1,205
PHL,6,2,204
PHL,6,3,206
PHL,6,4,212
PHL,6,5,217
PHL,6,6,185
PHL,6,7,196
PHL,6,8,210
PHL,6,9,213
PHL,6,10,215
PHL,6,11,214
PHL,6,12,214
PHL,6,13,183
PHL,6,14,190
PHL,6,15,210
PHL,6,16,212
PHL,6,17,209
PHL,6,18,214
PHL,6,19,214
PHL,6,20,188
PHL,6,21,195
PHL,6,22,212
PHL,6,23,204
PHL,6,24,211
PHL,6,25,214
PHL,6,26,214
PHL,6,27,174
PHL,6,28,192
PHL,6,29,213
PHL,6,30,202
PHL,7,1,210
PHL,7,2,214
PHL,7,3,199
PHL,7,4,162
PHL,7,5,194
PHL,7,6,215
PHL,7,7,215
PHL,7,8,214
PHL,7,9,210
PHL,7,10,215
PHL,7,11,189
PHL,7,12,197
PHL,7,13,214
PHL,7,14,212
PHL,7,15,213
PHL,7,16,215
PHL,7,17,215
PHL,7,18,185
PHL,7,19,194
PHL,7,20,214
PHL,7,21,215
PHL,7,22,214
PHL,7,23,213
PHL,7,24,215
PHL,7,25,188
PHL,7,26,197
PHL,7,27,215
PHL,7,28,214
PHL,7,29,216
PHL,7,30,215
PHL,7,31,214
PHL,8,1,187
PHL,8,2,197
PHL,8,3,216
PHL,8,4,215
PHL,8,5,217
PHL,8,6,215
PHL,8,7,216
PHL,8,8,187
PHL,8,9,199
PHL,8,10,216
PHL,8,11,215
PHL,8,12,215
PHL,8,13,216
PHL,8,14,218
PHL,8,15,177
PHL,8,16,198
PHL,8,17,214
PHL,8,18,208
PHL,8,19,209
PHL,8,20,193
PHL,8,21,212
PHL,8,22,175
PHL,8,23,198
PHL,8,24,210
PHL,8,25,210
PHL,8,26,210
PHL,8,27,212
PHL,8,28,213
PHL,8,29,174
PHL,8,30,196
PHL,8,31,208
PHL,9,1,212
PHL,9,2,210
PHL,9,3,211
PHL,9,4,212
PHL,9,5,155
PHL,9,6,155
PHL,9,7,198
PHL,9,8,209
PHL,9,9,203
PHL,9,10,198
PHL,9,11,202
PHL,9,12,168
PHL,9,13,196
PHL,9,14,210
PHL,9,15,201
PHL,9,16,208
PHL,9,17,211
PHL,9,18,210
PHL,9,19,170
PHL,9,20,197
PHL,9,21,209
PHL,9,22,201
PHL,9,23,208
PHL,9,24,213
PHL,9,25,211
PHL,9,26,172
PHL,9,27,199
PHL,9,28,212
PHL,9,29,205
PHL,9,30,210
PHL,11,1,195
PHL,11,2,209
PHL,11,3,202
PHL,11,4,206
PHL,11,5,212
PHL,11,6,210
PHL,11,7,177
PHL,11,8,202
PHL,11,9,210
PHL,11,10,209
PHL,11,11,209
PHL,11,12,211
PHL,11,13,212
PHL,11,14,176
PHL,11,15,199
PHL,11,16,207
PHL,11,17,207
PHL,11,18,207
PHL,11,19,209
PHL,11,20,212
PHL,11,21,171
PHL,11,22,188
PHL,11,23,193
PHL,11,24,210
PHL,11,25,197
PHL,11,26,113
PHL,11,27,140
PHL,11,28,202
PHL,11,29,215
PHL,11,30,214
PHL,12,1,197
PHL,12,2,195
PHL,12,3,200
PHL,12,4,199
PHL,12,5,161
PHL,12,6,181
PHL,12,7,196
PHL,12,8,196
PHL,12,9,200
PHL,12,10,198
PHL,12,11,200
PHL,12,12,160
PHL,12,13,183
PHL,12,14,192
PHL,12,15,197
PHL,12,16,201
PHL,12,17,212
PHL,12,18,209
PHL,12,19,180
PHL,12,20,198
PHL,12,21,203
PHL,12,22,203
PHL,12,23,205
PHL,12,24,161
PHL,12,25,147
PHL,12,26,173
PHL,12,27,193
PHL,12,28,182
PHL,12,29,193
PHL,12,30,195
PHL,12,31,153
PHX,1,1,425
PHX,1,2,484
PHX,1,3,456
PHX,1,4,472
PHX,1,5,450
PHX,1,6,382
PHX,1,7,428
PHX,1,8,440
PHX,1,9,431
PHX,1,10,359
PHX,1,11,419
PHX,1,12,433
PHX,1,13,381
PHX,1,14,427
PHX,1,15,438
PHX,1,16,441
PHX,1,17,354
PHX,1,18,409
PHX,1,19,437
PHX,1,20,384
PHX,1,21,427
PHX,1,22,440
PHX,1,23,438
PHX,1,24,356
PHX,1,25,415
PHX,1,26,430
PHX,1,27,357
PHX,1,28,419
PHX,1,29,446
PHX,1,30,448
PHX,1,31,363
PHX,2,1,337
PHX,2,2,439
PHX,2,3,382
PHX,2,4,424
PHX,2,5,439
PHX,2,6,437
PHX,2,7,355
PHX,2,8,417
PHX,2,9,428
PHX,2,10,380
PHX,2,11,427
PHX,2,12,460
PHX,2,13,463
PHX,2,14,376
PHX,2,15,401
PHX,2,16,441
PHX,2,17,425
PHX,2,18,439
PHX,2,19,443
PHX,2,20,439
PHX,2,21,363
PHX,2,22,415
PHX,2,23,432
PHX,2,24,429
PHX,2,25,434
PHX,2,26,460
PHX,2,27,441
PHX,2,28,364
PHX,3,1,409
PHX,3,2,439
PHX,3,3,425
PHX,3,4,435
PHX,3,5,454
PHX,3,6,471
PHX,3,7,428
PHX,3,8,477
PHX,3,9,467
PHX,3,10,463
PHX,3,11,465
PHX,3,12,496
PHX,3,13,493
PHX,3,14,453
PHX,3,15,476
PHX,3,16,469
PHX,3,17,463
PHX,3,18,467
PHX,3,19,494
PHX,3,20,488
PHX,3,21,452
PHX,3,22,473
PHX,3,23,464
PHX,3,24,457
PHX,3,25,467
PHX,3,26,494
PHX,3,27,492
PHX,3,28,450
PHX,3,29,476
PHX,3,30,468
PHX,3,31,467
PHX,4,1,474
PHX,4,2,477
PHX,4,3,473
PHX,4,4,434
PHX,4,5,468
PHX,4,6,473
PHX,4,7,463
PHX,4,8,465
PHX,4,9,461
PHX,4,10,464
PHX,4,11,400
PHX,4,12,473
PHX,4,13,463
PHX,4,14,456
PHX,4,15,464
PHX,4,16,461
PHX,4,17,454
PHX,4,18,399
PHX,4,19,468
PHX,4,20,457
PHX,4,21,449
PHX,4,22,460
PHX,4,23,462
PHX,4,24,456
PHX,4,25,403
PHX,4,26,446
PHX,4,27,460
PHX,4,28,453
PHX,4,29,460
PHX,4,30,456
PHX,5,1,453
PHX,5,2,398
PHX,5,3,439
PHX,5,4,453
PHX,5,5,448
PHX,5,6,446
PHX,5,7,453
PHX,5,8,454
PHX,5,9,388
PHX,5,10,432
PHX,5,11,456
PHX,5,12,451
PHX,5,13,456
PHX,5,14,476
PHX,5,15,457
PHX,5,16,396
PHX,5,17,460
PHX,5,18,455
PHX,5,19,455
PHX,5,20,475
PHX,5,21,476
PHX,5,22,475
PHX,5,23,382
PHX,5,24,387
PHX,5,25,444
PHX,5,26,448
PHX,5,27,452
PHX,5,28,458
PHX,5,29,453
PHX,5,30,396
PHX,5,31,440
PHX,6,1,457
PHX,6,2,450
PHX,6,3,446
PHX,6,4,471
PHX,6,5,452
PHX,6,6,413
PHX,6,7,463
PHX,6,8,445
PHX,6,9,438
PHX,6,10,446
PHX,6,11,469
PHX,6,12,472
PHX,6,13,429
PHX,6,14,462
PHX,6,15,470
PHX,6,16,469
PHX,6,17,466
PHX,6,18,474
PHX,6,19,472
PHX,6,20,430
PHX,6,21,459
PHX,6,22,469
PHX,6,23,468
PHX,6,24,470
PHX,6,25,472
PHX,6,26,471
PHX,6,27,430
PHX,6,28,455
PHX,6,29,461
PHX,6,30,461
PHX,7,1,470
PHX,7,2,472
PHX,7,3,386
PHX,7,4,321
PHX,7,5,459
PHX,7,6,473
PHX,7,7,465
PHX,7,8,471
PHX,7,9,471
PHX,7,10,473
PHX,7,11,427
PHX,7,12,462
PHX,7,13,469
PHX,7,14,467
PHX,7,15,467
PHX,7,16,473
PHX,7,17,473
PHX,7,18,423
PHX,7,19,461
PHX,7,20,469
PHX,7,21,472
PHX,7,22,470
